Año,Días para iniciar un negocio,Emisiones de CO2,Esperanza de vida (hombres),Esperanza de vida (mujeres),Facilidad para hacer negocios,Gasto en salud (% del PIB),Gasto en salud (per cápita),Horas para preparar los impuestos,Interés de préstamos,País,Población +65,Población 0-14,Población 15-64,Región,Uso de Internet,Uso de energía,Uso de teléfonos móviles
12/01/2007,141,175785,71,77,,"0,06",497,864,171,Venezuela,52,305,643,América,"0,21",62934,"0,86"
12/01/2007,,,76,82,,,,,,Islas Vírgenes (EE. UU.),117,214,669,América,"0,27",,
12/01/2008,25,114619,69,72,,"0,04",183,451,,Argelia,47,274,,África,"0,1",37425,"0,76"
12/01/2008,68,26597,48,51,,"0,04",177,272,125,Angola,24,479,497,África,"0,05",11584,"0,37"
12/01/2008,31,4492,57,60,,"0,04",31,270,,Benín,29,439,533,África,"0,02",3278,"0,4"
12/01/2008,77,4980,46,46,,"0,05",307,140,165,Botsuana,34,348,618,África,"0,06",2151,"0,77"
12/01/2008,16,1698,54,55,,"0,09",39,270,,Burkina Faso,25,462,512,África,"0,01",,"0,21"
12/01/2008,13,249,50,53,,"0,08",15,140,165,Burundi,26,442,532,África,"0,01",,"0,06"
12/01/2008,38,5545,52,54,,"0,05",60,654,,Camerún,33,438,,África,"0,03",6395,"0,31"
12/01/2008,22,235,45,48,,"0,04",20,504,,República Centroafricana,39,412,549,África,"0,01",,"0,14"
12/01/2008,64,510,48,50,,"0,04",27,732,,Chad,26,491,484,África,"0,01",,"0,15"
12/01/2008,22,125,58,61,,"0,05",42,100,105,Comoras,,,,África,"0,03",,"0,14"
12/01/2008,133,2820,47,50,,"0,07",15,308,432,"Congo, Rep. Democrática)",28,458,514,África,0,22246,"0,17"
12/01/2008,161,1474,55,57,,"0,02",64,606,,Congo (Brazzaville),34,422,544,África,"0,04",1260,"0,47"
12/01/2008,40,6872,48,50,,"0,07",83,270,,Costa de Marfil,,421,549,África,"0,02",10278,"0,57"
12/01/2008,37,524,58,61,,"0,08",92,66,116,Yibuti,35,351,614,África,"0,02",,"0,14"
12/01/2008,8,196797,68,72,,"0,05",101,711,123,Egipto,54,318,628,África,"0,18",72050,"0,55"
12/01/2008,135,4503,49,52,,"0,03",792,492,,Guinea Ecuatorial,,397,572,África,"0,02",,"0,27"
12/01/2008,84,414,58,63,,"0,03",9,216,,Eritrea,,,549,África,"0,01",677,"0,02"
12/01/2008,18,6370,59,61,,"0,04",14,198,,Etiopía,32,453,515,África,"0,01",31482,"0,02"
12/01/2008,57,1566,60,62,,"0,03",283,488,,Gabón,55,389,556,África,"0,06",1880,"0,88"
12/01/2008,27,411,56,59,,"0,04",25,376,,Gambia,25,,514,África,"0,07",,"0,74"
12/01/2008,13,8529,59,61,,"0,06",69,224,,Ghana,35,394,571,África,"0,04",8958,"0,5"
12/01/2008,40,1214,54,55,,"0,06",26,416,,Guinea,32,432,536,África,"0,01",,"0,27"
12/01/2008,259,227,52,55,,"0,06",34,208,,Guinea-Bisáu,29,423,548,África,"0,02",,"0,33"
12/01/2008,30,10242,56,59,,"0,04",33,417,,Kenia,26,426,547,África,"0,09",17806,"0,42"
12/01/2008,40,18,46,46,,"0,09",73,324,162,Lesoto,44,385,571,África,"0,04",,"0,3"
12/01/2008,31,576,57,59,,"0,12",27,158,144,Liberia,31,434,535,África,"0,01",,"0,23"
12/01/2008,,60392,73,76,,"0,02",318,,,Libia,44,297,658,África,"0,09",17738,"1,26"
12/01/2008,7,1944,61,64,,"0,04",20,238,,Madagascar,29,,531,África,"0,02",,"0,24"
12/01/2008,39,1155,52,52,,"0,08",25,292,253,Malaui,,,509,África,"0,01",,"0,11"
12/01/2008,25,594,53,53,,"0,07",45,270,,Mali,,465,505,África,"0,02",,"0,26"
12/01/2008,19,2021,59,62,,"0,04",46,696,203,Mauritania,31,409,559,África,"0,02",,"0,61"
12/01/2008,6,3953,69,76,,"0,05",362,161,115,Mauricio,72,224,704,África,"0,22",,"0,85"
12/01/2008,12,49934,68,71,,"0,05",156,358,,Marruecos,,289,,África,"0,33",14933,"0,74"
12/01/2008,26,2340,47,50,,"0,06",24,230,183,Mozambique,32,452,516,África,"0,02",9264,"0,19"
12/01/2008,66,3579,57,63,,"0,07",287,339,137,Namibia,34,387,579,África,"0,05",1455,"0,5"
12/01/2008,19,917,56,56,,"0,07",26,270,,Níger,26,496,479,África,"0,01",,"0,13"
12/01/2008,25,92621,50,51,,"0,07",88,938,155,Nigeria,27,438,535,África,"0,16",111225,"0,42"
12/01/2008,14,543,59,61,,"0,1",47,160,165,Ruanda,23,447,,África,"0,05",,"0,13"
12/01/2008,144,84,64,67,,"0,06",75,424,324,Santo Tomé y Príncipe,38,416,546,África,"0,16",,"0,3"
12/01/2008,9,5442,61,64,,"0,05",54,666,,Senegal,31,438,531,África,"0,11",3036,"0,44"
12/01/2008,39,708,68,79,,"0,03",289,76,118,Seychelles,75,229,696,África,"0,4",,"1,04"
12/01/2008,17,664,44,44,,"0,14",64,399,245,Sierra Leona,25,424,551,África,0,,"0,18"
12/01/2008,,609,52,55,,,,,,Somalia,29,478,493,África,"0,01",,"0,07"
12/01/2008,22,465023,51,54,,"0,08",437,200,151,Sudáfrica,49,,,África,"0,08",146768,"0,9"
12/01/2008,,,51,53,,"0,02",34,,,Sudán del Sur,33,434,533,África,,,
12/01/2008,39,12589,59,63,,"0,08",118,180,,Sudán,31,426,543,África,,15539,"0,29"
12/01/2008,60,1093,48,47,,"0,08",214,104,148,Suazilandia,33,399,568,África,"0,07",,"0,46"
12/01/2008,26,6538,56,58,,"0,05",26,172,,Tanzania,31,448,522,África,"0,02",18921,"0,31"
12/01/2008,62,1456,54,56,,"0,07",34,270,,Togo,28,423,549,África,"0,02",2563,"0,26"
12/01/2008,11,25013,72,76,,"0,06",246,228,,Túnez,69,241,,África,"0,28",9427,"0,83"
12/01/2008,25,3161,55,56,,"0,09",39,222,205,Uganda,25,491,484,África,"0,08",,"0,27"
12/01/2008,18,1845,51,52,,"0,07",78,183,191,Zambia,27,,504,África,"0,06",7641,"0,28"
12/01/2008,97,8148,49,49,,,,256,,Zimbabue,39,416,545,África,"0,11",8678,"0,13"
12/01/2008,9,3927,57,60,,"0,1",35,275,149,Afganistán,21,492,487,Asia,"0,02",,"0,29"
12/01/2008,17,5556,71,77,,"0,04",149,581,,Armenia,111,208,681,Asia,"0,06",3004,"0,48"
12/01/2008,10,45702,67,73,,"0,04",241,376,198,Azerbaiyán,62,237,701,Asia,"0,17",13322,"0,74"
12/01/2008,73,46435,68,69,,"0,04",19,302,164,Bangladés,45,327,628,Asia,"0,03",27873,"0,3"
12/01/2008,46,422,66,66,,"0,05",95,274,138,Bután,43,312,645,Asia,"0,07",,"0,37"
12/01/2008,116,10583,76,80,,"0,02",821,144,55,Brunéi,34,275,691,Asia,"0,46",3542,"1,03"
12/01/2008,102,3975,67,72,,"0,06",41,137,,Camboya,48,332,,Asia,"0,01",3514,"0,3"
12/01/2008,41,7035444,73,76,,"0,05",155,464,53,China,81,187,732,Asia,"0,23",2120814,"0,48"
12/01/2008,3,6238,70,77,,"0,09",261,387,,Georgia,145,174,682,Asia,"0,1",3005,"0,62"
12/01/2008,11,38573,79,86,,,,80,,"Hong Kong (RAE, República Popular China)",125,128,747,Asia,"0,67",14139,"1,66"
12/01/2008,30,1811289,63,67,,"0,04",43,271,133,India,49,,641,Asia,"0,04",632956,"0,3"
12/01/2008,77,412387,68,72,,"0,03",61,266,136,Indonesia,49,,,Asia,"0,08",186605,"0,6"
12/01/2008,22,1206916,79,86,,"0,09",3259,355,19,Japón,216,135,649,Asia,"0,75",495352,"0,87"
12/01/2008,21,230438,62,72,,"0,04",332,271,,Kazajistán,71,245,684,Asia,"0,11",69983,"0,96"
12/01/2008,,78081,65,72,,,,,,"Corea, Rep. Pop.",83,235,682,Asia,,20164,
12/01/2008,17,508052,77,83,,"0,07",1253,250,72,"Corea, Rep.",104,174,722,Asia,"0,81",226946,"0,95"
12/01/2008,15,5680,65,73,,"0,06",60,202,199,Kirguistán,49,302,649,Asia,"0,16",2846,"0,65"
12/01/2008,93,1742,65,67,,"0,04",36,560,,Laos,37,381,581,Asia,"0,04",,"0,33"
12/01/2008,,1192,77,82,,,,,54,"Macao (RAE, República Popular China)",71,141,788,Asia,"0,49",,"1,84"
12/01/2008,20,213221,72,77,,"0,03",288,145,61,Malasia,46,287,667,Asia,"0,56",73006,"1,02"
12/01/2008,9,1008,75,77,,"0,08",475,,,Maldivas,49,313,637,Asia,"0,23",,"1,39"
12/01/2008,13,10029,62,70,,"0,06",136,204,206,Mongolia,38,273,689,Asia,"0,1",3156,"0,67"
12/01/2008,,9028,62,66,,"0,02",10,,,Birmania,,268,681,Asia,0,15033,"0,01"
12/01/2008,31,3047,65,67,,"0,06",27,408,,Nepal,47,383,,Asia,"0,02",9634,"0,16"
12/01/2008,24,156676,65,67,,"0,03",29,560,129,Pakistán,43,365,593,Asia,"0,07",82046,"0,53"
12/01/2008,41,75944,65,71,,"0,04",74,195,88,Filipinas,36,,604,Asia,"0,06",40009,"0,75"
12/01/2008,4,19637,78,83,,"0,04",1577,84,54,Singapur,86,181,733,Asia,"0,69",25162,"1,32"
12/01/2008,40,11892,71,77,,"0,03",68,256,189,Sri Lanka,74,252,674,Asia,"0,06",8942,"0,54"
12/01/2008,62,3033,63,70,,"0,06",40,224,237,Tayikistán,35,365,,Asia,"0,09",2473,"0,51"
12/01/2008,33,261838,70,77,,"0,04",162,264,,Tailandia,84,205,711,Asia,"0,18",107656,"0,93"
12/01/2008,157,191,63,66,,"0,09",55,640,131,Timor Oriental,,477,494,Asia,0,,"0,12"
12/01/2008,,55093,61,69,,"0,02",81,,,Turkmenistán,43,304,653,Asia,"0,02",22669,"0,23"
12/01/2008,15,120039,64,71,,"0,05",53,205,,Uzbekistán,46,,645,Asia,"0,09",50512,"0,46"
12/01/2008,39,127164,70,80,,"0,06",63,"1,05",158,Vietnam,66,247,688,Asia,"0,24",48984,"0,86"
12/01/2008,9,4129,74,80,,"0,06",251,368,,Albania,95,243,662,Europa,"0,24",2061,"0,59"
12/01/2008,,539,,,,"0,06",3105,,,Andorra,,,,Europa,"0,7",,"0,8"
12/01/2008,25,68269,78,83,,"0,11",5211,170,,Austria,171,152,677,Europa,"0,73",33545,"1,3"
12/01/2008,31,62816,65,77,,"0,06",378,987,86,Bielorrusia,143,148,708,Europa,"0,23",28098,"0,85"
12/01/2008,4,103882,77,83,,"0,1",4715,156,92,Bélgica,171,168,661,Europa,"0,66",58600,"1,05"
12/01/2008,69,30997,73,78,,"0,09",425,428,,Bosnia y Herzegovina,144,181,674,Europa,"0,35",5954,"0,82"
12/01/2008,49,50792,70,77,,"0,07",474,616,109,Bulgaria,179,133,688,Europa,"0,4",19815,"1,39"
12/01/2008,22,23366,72,80,,"0,08",1224,196,101,Croacia,173,156,671,Europa,"0,44",9084,"1,05"
12/01/2008,8,8555,77,81,,"0,07",2182,149,,Chipre,112,186,703,Europa,"0,42",2574,"0,94"
12/01/2008,20,117014,74,80,,"0,07",1481,808,63,República Checa,147,142,711,Europa,"0,63",44870,"1,32"
12/01/2008,6,46960,76,81,,"0,1",6395,135,,Dinamarca,159,183,657,Europa,"0,85",19200,"1,19"
12/01/2008,7,17492,69,79,,"0,06","1,06",81,85,Estonia,173,151,676,Europa,"0,71",5440,"1,24"
12/01/2008,,719,78,83,,,,,,Islas Feroe,,,,Europa,"0,76",,"1,11"
12/01/2008,14,56593,76,83,,"0,08",4262,269,,Finlandia,165,168,668,Europa,"0,84",35284,"1,28"
12/01/2008,7,372564,78,85,,"0,11",4877,132,,Francia,165,184,651,Europa,"0,71",264803,"0,93"
12/01/2008,18,783359,77,82,,"0,11",4718,196,,Alemania,202,137,,Europa,"0,78",334634,"1,27"
12/01/2008,19,97810,78,83,,"0,1",3085,224,,Grecia,188,144,668,Europa,"0,38",30419,"1,25"
12/01/2008,5,54657,70,78,,"0,08",1146,330,102,Hungría,163,149,688,Europa,"0,61",26458,"1,22"
12/01/2008,5,2120,80,83,,"0,09",4959,140,201,Islandia,119,213,668,Europa,"0,91",5354,"1,09"
12/01/2008,13,43021,78,82,,"0,09",5393,76,,Irlanda,111,,679,Europa,"0,65",14903,"1,16"
12/01/2008,,,,,,,,,,Isla de Man,,,,Europa,,,
12/01/2008,10,447187,79,85,,"0,09",3441,314,68,Italia,,,,Europa,"0,45",176004,"1,51"
12/01/2008,,,67,72,,,,,138,Kosovo,,,,Europa,,2216,
12/01/2008,16,7591,67,78,,"0,07",979,279,119,Letonia,,141,679,Europa,"0,63",4586,"1,08"
12/01/2008,,,80,86,,,,,,Liechtenstein,,,,Europa,"0,7",,"0,96"
12/01/2008,26,15115,66,78,,"0,07",934,166,84,Lituania,154,156,,Europa,"0,55",9520,"1,6"
12/01/2008,26,10792,78,83,,"0,07",8305,59,,Luxemburgo,141,,679,Europa,"0,82",4204,"1,45"
12/01/2008,9,11848,72,77,,"0,07",325,150,97,Macedonia (Antigua República Yugoslava),115,182,703,Europa,"0,46",3012,"0,94"
12/01/2008,,2560,77,82,,"0,08",1596,,59,Malta,139,162,699,Europa,"0,5",837,"0,92"
12/01/2008,15,4774,64,72,,"0,11",193,234,211,Moldavia,112,172,715,Europa,"0,23",3363,"0,67"
12/01/2008,,,,,,"0,04",6623,,,Mónaco,,,,Europa,"0,67",,"0,62"
12/01/2008,21,2750,72,76,,"0,06",466,372,92,Montenegro,126,198,676,Europa,"0,33",1177,"1,87"
12/01/2008,8,173845,78,82,,"0,11",5834,180,46,Países Bajos,147,179,674,Europa,"0,87",79550,"1,25"
12/01/2008,7,50326,78,83,,"0,09",8626,87,73,Noruega,148,191,661,Europa,"0,91",29805,"1,09"
12/01/2008,31,316125,71,80,,"0,07",956,418,,Polonia,133,154,713,Europa,"0,53",97892,"1,15"
12/01/2008,5,58357,76,82,,"0,1",2425,328,,Portugal,176,153,,Europa,"0,44",24430,"1,33"
12/01/2008,9,94645,69,76,,"0,05",516,202,,Rumania,149,,702,Europa,"0,32",39617,"1,11"
12/01/2008,29,1715639,62,74,,"0,05",594,448,122,Rusia,135,147,718,Europa,"0,27",688483,"1,39"
12/01/2008,,,80,86,,"0,05",4069,,79,San Marino,,,,Europa,"0,55",,"0,8"
12/01/2008,23,51881,71,76,,"0,1",673,279,161,Serbia,138,173,689,Europa,"0,36",16808,"1,2"
12/01/2008,18,37557,71,79,,"0,08","1,4",325,58,Eslovaquia,,156,724,Europa,"0,66",18321,"1,02"
12/01/2008,19,17180,75,82,,"0,08",2265,260,67,Eslovenia,162,139,698,Europa,"0,58",7740,"1,01"
12/01/2008,47,329286,78,84,,"0,09",3146,234,,España,169,147,684,Europa,"0,6",139013,"1,1"
12/01/2008,16,49105,79,83,,"0,09",4886,122,,Suecia,177,167,656,Europa,"0,9",49601,"1,08"
12/01/2008,18,40392,80,84,,"0,1",7104,63,33,Suiza,164,155,681,Europa,"0,79",26773,"1,16"
12/01/2008,6,285274,70,77,,"0,06",628,223,,Turquía,69,274,657,Europa,"0,34",98502,"0,94"
12/01/2008,27,323459,63,74,,"0,07",257,848,175,Ucrania,,139,,Europa,"0,11",134562,"1,2"
12/01/2008,13,522467,78,82,,"0,09",3875,105,46,Reino Unido,162,176,661,Europa,"0,78",208209,"1,22"
12/01/2008,9,24301,75,77,,"0,04",727,36,82,Baréin,21,217,763,Oriente Medio,"0,52",9771,"1,29"
12/01/2008,28,570574,71,74,,"0,06",313,344,,Irán,51,239,,Oriente Medio,"0,1",204312,"0,59"
12/01/2008,32,94444,65,72,,"0,04",142,312,195,Irak,34,416,549,Oriente Medio,"0,01",28806,"0,6"
12/01/2008,20,70938,79,83,,"0,08",2076,230,66,Israel,103,274,624,Oriente Medio,"0,59",22868,"1,26"
12/01/2008,13,20763,72,75,,"0,09",326,136,,Jordania,33,362,605,Oriente Medio,"0,23",7069,"0,9"
12/01/2008,35,79959,73,75,,"0,02",1049,98,76,Kuwait,25,254,721,Oriente Medio,"0,42",28843,"0,56"
12/01/2008,11,16656,76,81,,"0,08",529,180,,Líbano,81,257,662,Oriente Medio,"0,23",5426,"0,34"
12/01/2008,14,41067,73,78,,"0,02",473,62,71,Omán,24,311,665,Oriente Medio,"0,2",18679,"1,24"
12/01/2008,7,67997,77,79,,"0,02","1,59",36,68,Qatar,12,161,827,Oriente Medio,"0,44",23642,"1,05"
12/01/2008,20,418240,73,76,,"0,03",566,79,,Arabia Saudí,,,,Oriente Medio,"0,36",154076,"1,37"
12/01/2008,16,67700,73,77,,"0,03",90,336,102,Siria,36,367,598,Oriente Medio,"0,14",23052,"0,35"
12/01/2008,18,158935,75,77,,"0,03",1353,12,,Emiratos Árabes Unidos,4,149,847,Oriente Medio,"0,63",58347,"1,38"
12/01/2008,13,22207,61,63,,"0,05",69,248,,Yemen,27,434,539,Oriente Medio,"0,07",7208,"0,3"
12/01/2008,,,,,,,,,,Samoa Americana,,,,Oceanía,,,
12/01/2008,3,387635,79,84,,"0,09",4237,107,89,Australia,132,192,677,Oceanía,"0,72",122519,"1,02"
12/01/2008,46,1078,66,72,,"0,04",154,140,,Fiyi,45,294,661,Oceanía,"0,13",,"0,71"
12/01/2008,,869,73,78,,,,,,Polinesia Francesa,61,251,688,Oceanía,"0,34",,"0,71"
12/01/2008,,,75,80,,,,,,Guam,69,284,647,Oceanía,"0,48",,
12/01/2008,31,55,64,70,,"0,13",183,120,,Kiribati,37,,613,Oceanía,"0,07",,"0,01"
12/01/2008,17,99,,,,"0,18",569,128,,Islas Marshall,,,,Oceanía,"0,05",,
12/01/2008,16,99,68,69,,"0,13",323,128,144,Micronesia (Estados Federados),39,378,583,Oceanía,"0,15",,"0,26"
12/01/2008,,3282,72,81,,,,,,Nueva Caledonia,86,248,667,Oceanía,"0,35",,"0,82"
12/01/2008,1,34264,78,82,,"0,09","2,82",172,89,Nueva Zelanda,125,208,666,Oceanía,"0,72",17412,"1,08"
12/01/2008,51,3476,60,64,,"0,05",56,194,92,Papúa Nueva Guinea,27,395,578,Oceanía,"0,01",,"0,13"
12/01/2008,35,161,69,75,,"0,05",153,224,127,Samoa,,388,563,Oceanía,"0,05",,
12/01/2008,56,198,65,68,,"0,06",72,80,144,Islas Salomón,32,,558,Oceanía,"0,03",,"0,06"
12/01/2008,25,161,69,75,,"0,06",207,164,125,Tonga,59,377,563,Oceanía,"0,08",,"0,49"
12/01/2008,47,92,68,72,,"0,04",99,120,53,Vanuatu,37,388,574,Oceanía,"0,07",,"0,16"
12/01/2008,21,458,73,77,,"0,04",702,207,104,Antigua y Barbuda,73,271,656,América,"0,38",,"1,6"
12/01/2008,31,190057,72,79,,"0,08",686,453,195,Argentina,104,254,641,América,"0,28",77794,"1,17"
12/01/2008,,2288,72,77,,,,,112,Aruba,96,212,693,América,"0,52",,"1,19"
12/01/2008,31,1045,71,77,,"0,07",1729,58,55,Bahamas,66,236,698,América,"0,32",,"1,03"
12/01/2008,,1635,72,77,,"0,08",996,,,Barbados,105,198,698,América,"0,61",,"1,04"
12/01/2008,44,407,70,76,,"0,05",237,147,141,Belice,39,365,596,América,"0,11",,"0,55"
12/01/2008,,389,77,82,,,,,,Bermudas,,,,América,"0,82",,"1,22"
12/01/2008,50,13773,64,68,,"0,05",84,"1,08",139,Bolivia,46,,585,América,"0,13",5973,"0,51"
12/01/2008,149,387675,69,76,,"0,08",714,"2,6",473,Brasil,66,264,671,América,"0,34",248594,"0,79"
12/01/2008,5,544975,78,83,,"0,1",4623,119,47,Canadá,136,168,695,América,"0,77",264724,"0,66"
12/01/2008,,631,,,,,,,,Islas Caimán,,,,América,"0,61",,"1,86"
12/01/2008,27,71224,76,82,,"0,07",732,316,133,Chile,87,231,682,América,"0,37",30310,"0,88"
12/01/2008,36,66439,69,77,,"0,07",358,256,172,Colombia,54,295,651,América,"0,26",29208,"0,92"
12/01/2008,60,8647,77,81,,"0,09",593,282,158,Costa Rica,62,,678,América,"0,32",4586,"0,42"
12/01/2008,,30443,76,80,,"0,11",584,,,Cuba,118,181,,América,"0,13",10566,"0,03"
12/01/2008,,,72,79,,,,,,Curazao,128,201,671,América,,,
12/01/2008,13,128,,,,"0,05",316,117,91,Dominica,,,,América,"0,41",,"1,28"
12/01/2008,19,21019,69,76,,"0,05",244,480,199,República Dominicana,59,319,622,América,"0,21",7104,"0,74"
12/01/2008,65,29670,72,78,,"0,06",268,600,,Ecuador,59,316,624,América,"0,19",10973,"0,81"
12/01/2008,17,6546,67,76,,"0,06",216,320,,El Salvador,66,336,598,América,"0,1",4499,"1,13"
12/01/2008,,638,68,73,,,,,,Groenlandia,,,,América,"0,63",,"0,99"
12/01/2008,20,260,70,74,,"0,06",474,140,95,Granada,74,282,643,América,"0,23",,"0,58"
12/01/2008,34,11441,67,74,,"0,07",199,344,134,Guatemala,44,422,534,América,"0,08",8157,"1,1"
12/01/2008,39,1558,63,68,,"0,07",165,288,146,Guyana,34,375,591,América,"0,18",,"0,58"
12/01/2008,195,2428,59,63,,"0,06",36,184,178,Haití,44,369,587,América,"0,08",2927,"0,33"
12/01/2008,20,8672,70,75,,"0,08",159,224,179,Honduras,42,,578,América,"0,1",4648,"0,85"
12/01/2008,8,11947,70,75,,"0,05",272,414,168,Jamaica,78,,622,América,"0,24",4078,1
12/01/2008,26,471444,74,79,,"0,06",598,549,87,México,57,,633,América,"0,22",181876,"0,66"
12/01/2008,39,4386,70,76,,"0,07",105,240,132,Nicaragua,44,358,598,América,"0,05",2903,"0,55"
12/01/2008,12,7576,74,80,,"0,07",473,482,82,Panamá,65,299,636,América,"0,34",3053,"1,1"
12/01/2008,35,4353,70,74,,"0,06",167,328,258,Paraguay,,344,606,América,"0,14",4348,"0,93"
12/01/2008,65,41279,71,76,,"0,06",255,424,237,Perú,57,308,635,América,"0,31",15044,"0,73"
12/01/2008,7,,75,83,,,,218,,Puerto Rico,126,212,662,América,"0,38",,"0,68"
12/01/2008,,,72,77,,,,,,Isla de San Martín (parte neerlandesa),,,,América,,,
12/01/2008,19,249,,,,"0,04",603,172,87,San Cristóbal y Nieves,,,,América,"0,6",,"1,46"
12/01/2008,20,396,71,77,,"0,08",503,61,101,Santa Lucía,,264,656,América,"0,32",,"1,01"
12/01/2008,,,75,82,,,,,,San Martín,,,,América,,,
12/01/2008,12,202,70,74,,"0,05",299,117,95,San Vicente y las Granadinas,69,273,659,América,"0,21",,"1,19"
12/01/2008,694,2442,67,73,,"0,06",406,199,122,Surinam,63,293,644,América,"0,21",,"1,28"
12/01/2008,43,42541,66,73,,"0,04",924,210,124,Trinidad y Tobago,78,209,712,América,"0,35",19563,"1,37"
12/01/2008,,158,,,,,,,,Islas Turcas y Caicos,,,,América,,,
12/01/2008,5,5656839,76,81,,"0,17",7769,187,51,Estados Unidos,127,201,673,América,"0,74",2277034,"0,85"
12/01/2008,44,8331,73,80,,"0,08",722,336,124,Uruguay,137,,632,América,"0,39",4153,"1,05"
12/01/2008,141,186812,71,77,,"0,06",633,864,224,Venezuela,53,302,645,América,"0,26",69597,"0,98"
12/01/2008,,,76,82,,,,,,Islas Vírgenes (EE. UU.),123,211,666,América,"0,27",,
12/01/2009,25,124586,69,72,,"0,05",174,451,,Argelia,47,272,681,África,"0,11",40823,"0,9"
12/01/2009,68,27836,49,52,,"0,04",174,272,157,Angola,24,479,497,África,"0,06",12586,"0,43"
12/01/2009,31,4756,57,60,,"0,04",32,270,,Benín,29,436,535,África,"0,02",3439,"0,55"
12/01/2009,60,4397,47,46,,"0,06",318,140,138,Botsuana,34,345,621,África,"0,06",2023,"0,96"
12/01/2009,14,1665,54,55,,"0,07",41,270,,Burkina Faso,25,461,514,África,"0,01",,"0,25"
12/01/2009,13,180,51,54,,"0,07",14,140,141,Burundi,26,,535,África,"0,01",,"0,1"
12/01/2009,35,6674,52,54,,"0,05",56,654,,Camerún,33,436,532,África,"0,04",6914,"0,4"
12/01/2009,23,235,46,49,,"0,04",17,504,,República Centroafricana,39,409,552,África,"0,02",,"0,2"
12/01/2009,64,444,49,50,,"0,05",28,732,,Chad,25,,485,África,"0,02",,"0,2"
12/01/2009,22,125,59,61,,"0,04",31,100,105,Comoras,29,421,549,África,"0,04",,"0,18"
12/01/2009,127,2721,47,50,,"0,09",17,308,654,"Congo, Rep. Democrática)",28,456,515,África,"0,01",22925,"0,16"
12/01/2009,161,1885,55,58,,"0,02",54,606,,Congo (Brazzaville),34,422,544,África,"0,05",1416,"0,74"
12/01/2009,40,5856,48,50,,"0,07",84,270,,Costa de Marfil,31,,,África,"0,02",9489,"0,71"
12/01/2009,37,532,58,61,,"0,08",100,66,111,Yibuti,36,345,618,África,"0,04",,"0,16"
12/01/2009,8,197871,68,73,,"0,05",118,480,,Egipto,55,316,629,África,"0,26",71465,"0,72"
12/01/2009,135,4620,50,52,,"0,06",861,492,,Guinea Ecuatorial,,395,575,África,"0,02",,"0,3"
12/01/2009,84,513,58,63,,"0,03",10,216,,Eritrea,21,,549,África,"0,01",726,"0,03"
12/01/2009,15,6659,59,62,,"0,05",15,198,,Etiopía,33,449,518,África,"0,01",32378,"0,05"
12/01/2009,57,81,61,63,,"0,04",291,488,,Gabón,54,388,559,África,"0,07",1925,"0,95"
12/01/2009,27,436,57,59,,"0,05",25,376,,Gambia,25,,515,África,"0,08",,"0,81"
12/01/2009,12,7444,59,61,,"0,05",56,224,,Ghana,35,392,573,África,"0,05",9320,"0,64"
12/01/2009,40,1228,54,56,,"0,06",28,416,,Guinea,32,,538,África,"0,01",,"0,33"
12/01/2009,216,235,52,55,,"0,07",36,208,,Guinea-Bisáu,,421,,África,"0,02",,"0,36"
12/01/2009,34,12350,57,60,,"0,05",36,417,148,Kenia,26,426,548,África,"0,1",18897,"0,49"
12/01/2009,40,26,46,47,,"0,1",84,324,,Lesoto,43,381,576,África,"0,04",,"0,33"
12/01/2009,20,528,58,60,,"0,14",43,158,142,Liberia,31,434,535,África,"0,01",,"0,28"
12/01/2009,,67674,73,77,,"0,04",349,,,Libia,45,295,659,África,"0,11",20286,"1,6"
12/01/2009,7,1822,61,64,,"0,05",19,201,,Madagascar,29,437,534,África,"0,02",,"0,31"
12/01/2009,39,1060,53,53,,"0,08",29,157,253,Malaui,31,459,,África,"0,01",,"0,17"
12/01/2009,8,612,54,53,,"0,07",45,270,,Mali,29,467,504,África,"0,02",,"0,33"
12/01/2009,19,2211,59,62,,"0,05",46,696,195,Mauritania,31,407,561,África,"0,02",,"0,62"
